0.001554966 9.344096327
0.004957199 1.138112200
0.009232044 0.442693507
0.013778210 0.209953728
0.018717289 0.121811537
0.023613214 0.074931898
0.028436899 0.055446089
0.033524036 0.046740579
0.038396120 0.037450154
0.043398142 0.031441053
0.048262119 0.027485770
0.053250074 0.024575931
0.058160067 0.022236973
0.063097000 0.020271832
0.068145037 0.019002152
0.073137045 0.018052947
0.078218937 0.017197690
0.083192110 0.016378084
0.088306189 0.015810813
0.093353033 0.015113372
0.098510981 0.014544836
0.103654146 0.013917320
0.108786106 0.013095384
0.113875866 0.012404036
0.119024038 0.011718794
0.124248981 0.011158248
0.129281044 0.010616305
0.134384155 0.010142867
0.139375210 0.009590703
0.144526005 0.009191801
0.149544001 0.008802707
0.154778004 0.008349909
0.159754038 0.007890888
0.164895058 0.007522015
0.169885159 0.007080730
0.174906015 0.006648787
0.180011988 0.006242503
0.185010195 0.005861881
0.190119982 0.005431560
0.195338964 0.005076181
0.200511932 0.004730911
0.205626011 0.004368838
0.211282253 0.004092777
0.216415882 0.003800183
0.238275051 0.003554683
0.243282080 0.003249065
0.248381138 0.003038511
0.253349066 0.002778275
0.258355856 0.002527591
0.263408184 0.002342714
0.268342972 0.002249209
0.273292065 0.002160269
0.278212070 0.002119817
0.283252954 0.001992817
0.288250208 0.001924241
0.293461084 0.001856963
0.299088240 0.001789321
0.304103136 0.001704790
0.309143066 0.001639479
0.314254045 0.001581066
0.319247007 0.001544857
0.324348211 0.001496024
0.329318047 0.001454946
0.334576130 0.001418782
0.339611053 0.001395113
0.344748020 0.001357037
0.349787235 0.001335636
0.355019093 0.001299712
0.360061169 0.001269858
0.365289927 0.001249669
0.370273113 0.001214083
0.375283957 0.001186389
0.380548000 0.001163306
0.385531187 0.001131310
0.390640020 0.001101918
0.395798922 0.001085424
0.401008129 0.001053045
0.406105042 0.001032146
0.411229134 0.001008020
0.416332006 0.000989880
0.421524048 0.000961464
0.426607132 0.000945467
0.431732893 0.000931938
0.436908007 0.000910758
0.442012072 0.000897297
0.447044134 0.000877515
0.452114820 0.000858610
0.457149982 0.000836765
0.462230921 0.000822871
0.467293262 0.000802658
0.472318888 0.000790164
0.477514982 0.000770723
0.482586145 0.000759272
0.487675190 0.000740328
0.492903948 0.000734942
0.498437166 0.000719921
0.504190922 0.000712087
0.509863853 0.000697599
0.515958071 0.000688886
0.521798134 0.000675571
0.527409077 0.000666469
0.533161879 0.000655437
0.538617134 0.000645651
0.544123173 0.000635766
0.549565077 0.000625896
0.555027962 0.000616699
0.561086893 0.000607080
0.566772938 0.000598289
0.572260141 0.000588825
0.578083992 0.000580148
0.583710909 0.000571240
0.589191198 0.000564222
0.594665051 0.000554179
0.600281000 0.000547489
0.605920076 0.000537614
0.611597061 0.000531448
0.617052078 0.000521672
0.622535229 0.000516730
0.627990007 0.000505070
0.633440018 0.000500868
0.638952017 0.000490184
0.644358158 0.000486249
0.649823904 0.000474762
0.655187845 0.000472191
0.660642147 0.000461118
0.666068077 0.000456409
0.671558142 0.000447137
0.677033901 0.000444291
0.682518005 0.000433985
0.688009024 0.000430046
0.693501949 0.000421615
0.698876143 0.000419362
0.704172134 0.000409193
0.709579945 0.000405422
0.714991093 0.000399341
0.720452070 0.000394985
0.725898027 0.000397067
0.731369019 0.000385831
0.736850977 0.000377707
0.742343187 0.000371898
0.747783184 0.000366999
0.753262043 0.000371093
0.758694172 0.000358143
0.764141083 0.000348797
0.769578934 0.000333536
0.775015116 0.000329964
0.780391216 0.000316068
0.785831928 0.000314660
0.791255951 0.000305449
0.797280073 0.000298477
0.803217173 0.000259428
0.814850092 0.000272353
0.822828054 0.000224904
0.833420992 0.000216663
0.840585947 0.000194422
0.847388268 0.000187847
0.858421087 0.000179856
0.871703148 0.000176947
0.880823135 0.000172679
0.892871141 0.000169001
0.903536081 0.000166113
0.909951925 0.000165547
0.917577028 0.000164281
0.932121992 0.000164583
0.956519842 0.000161693
0.962167025 0.000159084
0.974429846 0.000156206
0.980108023 0.000157183
0.985791922 0.000154123
1.000152111 0.000151187
1.005950928 0.000148133
1.014574051 0.000148462
1.020159960 0.000144848
1.037170887 0.000143795
1.046894073 0.000140092
1.056457043 0.000139983
1.062044144 0.000137270
1.072383881 0.000135542
1.079546213 0.000133196
1.085481882 0.000133083
1.091099024 0.000129838
1.096739054 0.000128390
1.102313995 0.000125841
1.107982159 0.000126056
1.113649130 0.000123472
1.119527817 0.000121718
1.125021219 0.000119676
1.130530119 0.000119660
1.136057138 0.000117558
1.141397953 0.000115488
1.146735191 0.000113784
1.152153015 0.000113750
1.157592058 0.000111485
1.163033009 0.000109746
1.168576956 0.000107676
1.174072981 0.000107561
1.179547071 0.000105352
1.185107946 0.000103691
1.190532207 0.000101407
1.195921183 0.000102261
1.201442957 0.000099701
1.206845999 0.000097993
1.212187052 0.000096200
1.217679024 0.000096375
1.223143101 0.000094297
1.228641987 0.000092957
1.234140158 0.000090944
1.239589214 0.000090761
1.245007038 0.000089388
1.250442982 0.000087787
1.255753994 0.000085655
1.261079073 0.000086405
1.266489029 0.000084444
1.271794081 0.000083039
1.277125120 0.000081715
1.282599926 0.000081668
1.287882090 0.000080116
1.293192148 0.000079182
1.299058914 0.000077458
1.304363012 0.000077496
1.309694052 0.000076281
1.315038919 0.000075213
1.320350885 0.000073422
1.325743198 0.000073841
1.344945192 0.000072358
1.350417137 0.000071338
1.355854988 0.000069933
1.361272097 0.000070165
1.366907120 0.000068610
1.372354031 0.000068041
1.377714872 0.000066427
1.383209944 0.000066702
1.388613224 0.000065335
1.393928289 0.000064757
1.399469137 0.000063248
1.404968977 0.000063333
1.410398006 0.000061706
1.415776968 0.000061495
1.421082020 0.000060765
1.426496029 0.000060202
1.432176113 0.000058686
1.437658072 0.000058625
1.443135977 0.000057799
1.448766947 0.000057251
1.454238892 0.000055806
1.459771156 0.000055820
1.465285063 0.000055012
1.470843077 0.000054488
1.476305246 0.000053144
1.482000113 0.000053029
1.487516165 0.000052516
1.493054867 0.000051877
1.498630047 0.000050598
1.504125834 0.000050488
1.509773970 0.000049914
1.515219927 0.000049567
1.520519257 0.000048238
1.525913000 0.000048077
1.531316996 0.000047531
1.536872864 0.000047117
1.542237282 0.000046159
1.547716141 0.000045855
1.553197145 0.000045293
1.558725119 0.000044895
1.564499855 0.000043923
1.569844961 0.000043851
1.575350046 0.000043239
1.580860138 0.000042789
1.586262941 0.000041890
1.591586113 0.000041702
1.597170830 0.000041249
1.602689981 0.000040875
1.608107090 0.000040144
1.613620996 0.000039811
1.619126081 0.000039362
1.624467850 0.000038984
1.630124092 0.000038250
1.635543108 0.000038012
1.641099930 0.000037643
1.646600246 0.000037277
1.652057171 0.000036603
1.657459974 0.000036419
1.662887096 0.000035992
1.668317080 0.000035597
